Account ID,Customer ID,Account Type,Branch,Balance,Currency
ACC00438,CUST0437,Savings,Los Angeles,82198.29,USD
ACC00439,CUST0438,Recurring Deposit,Phoenix,16321.87,INR
ACC00440,CUST0439,Current,Philadelphia,89070.82,INR
ACC00441,CUST0440,Current,Los Angeles,35883.25,EUR
ACC00442,CUST0441,Recurring Deposit,Los Angeles,3047.98,GBP
ACC00443,CUST0442,Fixed Deposit,Houston,20675.46,GBP
ACC00444,CUST0443,Current,Houston,61573.25,USD
ACC00445,CUST0444,Current,Philadelphia,70391.99,INR
ACC00446,CUST0445,Recurring Deposit,San Antonio,7524.79,GBP
ACC00447,CUST0446,Recurring Deposit,Philadelphia,66509.27,EUR
ACC00448,CUST0447,Savings,San Diego,98827.34,JPY
ACC00449,CUST0448,Current,Los Angeles,58508.33,INR
ACC00450,CUST0449,Recurring Deposit,New York,52545.05,JPY
ACC00451,CUST0450,Recurring Deposit,Phoenix,21673.86,JPY
ACC00452,CUST0451,Savings,Los Angeles,18453.76,EUR
ACC00453,CUST0452,Fixed Deposit,San Diego,27937.16,EUR
ACC00454,CUST0453,Current,Los Angeles,96389.98,INR
ACC00455,CUST0454,Current,Chicago,74705.09,JPY
ACC00456,CUST0455,Savings,Houston,55896.9,INR
ACC00457,CUST0456,Current,Philadelphia,81250.3,GBP
ACC00458,CUST0457,Savings,Phoenix,20141.25,USD
ACC00459,CUST0458,Savings,Phoenix,71270.59,INR
ACC00460,CUST0459,Current,New York,1978.88,EUR
ACC00461,CUST0460,Savings,San Antonio,10411.01,EUR
ACC00462,CUST0461,Savings,Los Angeles,24641.86,GBP
ACC00463,CUST0462,Recurring Deposit,Los Angeles,46668.73,GBP
ACC00464,CUST0463,Current,Philadelphia,4046.3,USD
ACC00465,CUST0464,Current,Chicago,85273.28,EUR
ACC00466,CUST0465,Recurring Deposit,Philadelphia,71729.79,INR
ACC00467,CUST0466,Fixed Deposit,Chicago,47401.24,JPY
ACC00468,CUST0467,Current,Los Angeles,7697.21,EUR
ACC00469,CUST0468,Recurring Deposit,San Antonio,10489.95,USD
ACC00470,CUST0469,Savings,San Diego,85246.81,USD
ACC00471,CUST0470,Savings,Philadelphia,47542.7,GBP
ACC00472,CUST0471,Fixed Deposit,New York,39504.75,JPY
ACC00473,CUST0472,Fixed Deposit,Philadelphia,63433.65,JPY
ACC00474,CUST0473,Savings,Houston,19394.73,JPY
ACC00475,CUST0474,Current,Chicago,64163.2,JPY
ACC00476,CUST0475,Current,San Antonio,65348.18,INR
ACC00477,CUST0476,Current,New York,20839.68,EUR
ACC00478,CUST0477,Current,Phoenix,27660.76,GBP
ACC00479,CUST0478,Recurring Deposit,Los Angeles,70828.84,JPY
ACC00480,CUST0479,Current,San Antonio,23620.23,GBP
ACC00481,CUST0239,Fixed Deposit,Chicago,92210.79,JPY
ACC00482,CUST0480,Current,Phoenix,422.37,INR
ACC00483,CUST0481,Current,Los Angeles,75131.57,INR
ACC00484,CUST0482,Savings,Houston,81669.05,INR
ACC00485,CUST0483,Recurring Deposit,Phoenix,563.15,USD
ACC00486,CUST0484,Current,San Antonio,83103.52,JPY
ACC00487,CUST0485,Fixed Deposit,San Antonio,2208.23,USD
ACC00488,CUST0486,Fixed Deposit,Houston,10823.85,GBP
ACC00489,CUST0487,Savings,San Antonio,70898.14,EUR
ACC00490,CUST0488,Recurring Deposit,San Diego,92730.77,GBP
ACC00491,CUST0489,Fixed Deposit,Chicago,12357.5,JPY
ACC00492,CUST0490,Savings,San Antonio,6224.34,USD
ACC00493,CUST0491,Fixed Deposit,Los Angeles,34486.36,JPY
ACC00494,CUST0492,Fixed Deposit,San Diego,72570.9,USD
ACC00495,CUST0493,Recurring Deposit,Phoenix,93337.89,JPY
ACC00496,CUST0494,Current,Los Angeles,975.74,USD
ACC00497,CUST0495,Current,Phoenix,58387.59,JPY
ACC00498,CUST0496,Recurring Deposit,New York,93018.61,USD
ACC00499,CUST0497,Recurring Deposit,Houston,24123.43,INR
ACC00500,CUST0498,Recurring Deposit,Chicago,89571.18,USD
ACC00501,CUST0499,Current,New York,46633.37,INR
ACC00502,CUST0500,Recurring Deposit,New York,37486.49,JPY
ACC00503,CUST0501,Fixed Deposit,Houston,23891.27,JPY
ACC00504,CUST0502,Recurring Deposit,Philadelphia,71994.91,GBP
ACC00505,CUST0503,Savings,New York,70994.96,INR
ACC00506,CUST0504,Current,Philadelphia,68811.61,USD
ACC00507,CUST0505,Fixed Deposit,Houston,75620.56,INR
ACC00508,CUST0506,Savings,San Diego,90954.28,EUR
ACC00509,CUST0507,Savings,San Antonio,61896.24,GBP
ACC00510,CUST0508,Fixed Deposit,Phoenix,93037.17,USD
ACC00511,CUST0509,Fixed Deposit,Phoenix,23555.49,USD
ACC00512,CUST0510,Current,Phoenix,8762.83,EUR
ACC00513,CUST0511,Recurring Deposit,San Diego,67849.41,INR
ACC00514,CUST0512,Fixed Deposit,New York,26732.97,EUR
ACC00515,CUST0513,Current,Philadelphia,89889.29,GBP
ACC00516,CUST0514,Current,New York,95139.49,USD
ACC00517,CUST0515,Recurring Deposit,Philadelphia,33534.47,JPY
ACC00518,CUST0516,Savings,New York,54410.75,EUR
ACC00519,CUST0517,Current,New York,39312.83,EUR
ACC00520,CUST0518,Fixed Deposit,Houston,62916.94,GBP
ACC00521,CUST0519,Recurring Deposit,San Antonio,95611.49,EUR
ACC00522,CUST0520,Savings,Chicago,291.9,EUR
ACC00523,CUST0521,Fixed Deposit,Los Angeles,52019.4,USD
ACC00524,CUST0522,Current,Houston,8990.92,USD
ACC00525,CUST0523,Recurring Deposit,Los Angeles,55773.85,GBP
ACC00526,CUST0524,Recurring Deposit,San Diego,52491.94,EUR
ACC00527,CUST0525,Recurring Deposit,Los Angeles,91127.99,JPY
ACC00528,CUST0526,Fixed Deposit,New York,43918.39,USD
ACC00529,CUST0527,Current,Los Angeles,85021.2,JPY
ACC00530,CUST0528,Fixed Deposit,San Antonio,54319.57,GBP
ACC00531,CUST0529,Current,Houston,89096.24,GBP
ACC00532,CUST0530,Current,Chicago,63913.85,GBP
ACC00533,CUST0531,Recurring Deposit,Chicago,95396.73,JPY
ACC00534,CUST0532,Savings,Philadelphia,16377.82,GBP
ACC00535,CUST0533,Savings,San Diego,8782.41,EUR
ACC00536,CUST0534,Savings,San Diego,6910.05,USD
ACC00537,CUST0535,Recurring Deposit,San Diego,63087.74,EUR
ACC00538,CUST0536,Current,San Diego,78568.59,INR
ACC00539,CUST0537,Current,Houston,21132.22,INR
ACC00540,CUST0538,Fixed Deposit,Los Angeles,42494.85,EUR
ACC00541,CUST0539,Fixed Deposit,New York,14547.39,INR
ACC00542,CUST0540,Fixed Deposit,San Diego,21028.29,EUR
ACC00543,CUST0541,Fixed Deposit,Los Angeles,84455.21,GBP
ACC00544,CUST0542,Savings,Philadelphia,5887.71,JPY
ACC00545,CUST0543,Fixed Deposit,Phoenix,92077.49,EUR
ACC00546,CUST0544,Savings,San Diego,92631.61,EUR
ACC00547,CUST0545,Current,Phoenix,43573.17,GBP
ACC00548,CUST0546,Savings,New York,99975.59,GBP
ACC00549,CUST0547,Recurring Deposit,San Diego,73728.62,USD
ACC00550,CUST0548,Recurring Deposit,Philadelphia,44620.04,EUR
ACC00551,CUST0549,Recurring Deposit,Houston,46986.31,GBP
ACC00552,CUST0550,Recurring Deposit,Phoenix,28639.68,GBP
ACC00553,CUST0551,Recurring Deposit,New York,95926.94,USD
ACC00554,CUST0552,Current,Houston,240.37,EUR
ACC00555,CUST0553,Current,Chicago,27985.3,USD
ACC00556,CUST0554,Current,Phoenix,64845.49,INR
ACC00557,CUST0555,Fixed Deposit,Chicago,57784.4,EUR
ACC00558,CUST0556,Savings,New York,95937.58,USD
ACC00559,CUST0557,Recurring Deposit,Chicago,19866.95,USD
ACC00560,CUST0558,Recurring Deposit,Los Angeles,10742.37,INR
ACC00561,CUST0191,Savings,Philadelphia,37990.45,USD
ACC00562,CUST0559,Fixed Deposit,San Antonio,56569.07,JPY
ACC00563,CUST0560,Current,Houston,90513.62,INR
ACC00564,CUST0561,Fixed Deposit,Philadelphia,50382.46,GBP
ACC00565,CUST0562,Savings,Los Angeles,2505.13,EUR
ACC00566,CUST0563,Fixed Deposit,Philadelphia,77792.42,EUR
ACC00567,CUST0564,Current,San Diego,72096.7,GBP
ACC00568,CUST0565,Fixed Deposit,New York,48076.24,EUR
ACC00569,CUST0566,Fixed Deposit,San Diego,85127.22,JPY
ACC00570,CUST0567,Fixed Deposit,Phoenix,71613.54,INR
ACC00571,CUST0568,Savings,Philadelphia,24378.62,EUR
ACC00572,CUST0569,Current,New York,40786.35,GBP
ACC00573,CUST0570,Recurring Deposit,Houston,78094.56,EUR
ACC00574,CUST0571,Fixed Deposit,San Diego,10214.87,JPY
ACC00575,CUST0572,Current,Phoenix,16542.62,JPY
ACC00576,CUST0573,Current,San Diego,13196.21,GBP
ACC00577,CUST0574,Current,San Diego,77583.3,EUR
ACC00578,CUST0575,Savings,San Antonio,28480.22,USD
ACC00579,CUST0576,Current,New York,8417.41,GBP
ACC00580,CUST0577,Savings,San Antonio,72194.87,JPY
ACC00581,CUST0578,Fixed Deposit,San Antonio,78515.97,INR
ACC00582,CUST0579,Fixed Deposit,San Antonio,68445.84,GBP
ACC00583,CUST0580,Recurring Deposit,Chicago,99698.02,JPY
ACC00584,CUST0581,Current,Phoenix,60473.42,EUR
ACC00585,CUST0582,Savings,Philadelphia,3314.25,JPY
ACC00586,CUST0583,Fixed Deposit,Philadelphia,20616.37,INR
ACC00587,CUST0584,Recurring Deposit,Los Angeles,41049.41,EUR
ACC00588,CUST0585,Recurring Deposit,New York,27750.03,USD
ACC00589,CUST0586,Recurring Deposit,Phoenix,38961.9,EUR
ACC00590,CUST0587,Recurring Deposit,Chicago,5499.98,EUR
ACC00591,CUST0588,Savings,Philadelphia,86290.74,USD
ACC00592,CUST0589,Fixed Deposit,Phoenix,50700.19,JPY
ACC00593,CUST0590,Fixed Deposit,Chicago,83055.62,USD
ACC00594,CUST0591,Fixed Deposit,New York,75973.09,USD
ACC00595,CUST0592,Fixed Deposit,San Antonio,8004.29,EUR
ACC00596,CUST0593,Savings,Phoenix,46441.4,INR
ACC00597,CUST0594,Recurring Deposit,San Antonio,65129.53,USD
ACC00598,CUST0595,Fixed Deposit,Chicago,67649.78,JPY
ACC00599,CUST0596,Current,Philadelphia,91500.87,EUR
ACC00600,CUST0597,Recurring Deposit,Chicago,67475.58,GBP
ACC00601,CUST0598,Savings,Phoenix,7750.98,INR
ACC00602,CUST0599,Current,Chicago,14318.31,INR
ACC00603,CUST0600,Recurring Deposit,San Antonio,92036.77,EUR
ACC00604,CUST0601,Fixed Deposit,San Antonio,80796.18,EUR
ACC00605,CUST0602,Current,Los Angeles,74522.82,JPY
ACC00606,CUST0603,Fixed Deposit,Philadelphia,32799.67,JPY
ACC00607,CUST0604,Savings,San Antonio,30521.62,JPY
ACC00608,CUST0605,Current,Phoenix,37448.63,JPY
ACC00609,CUST0606,Recurring Deposit,Chicago,34057.0,JPY
ACC00610,CUST0607,Current,Los Angeles,25148.77,USD
ACC00611,CUST0608,Recurring Deposit,Philadelphia,71515.14,USD
ACC00612,CUST0609,Current,Los Angeles,27029.1,USD
ACC00613,CUST0610,Current,Houston,86259.36,GBP
ACC00614,CUST0611,Current,Houston,92842.23,GBP
ACC00615,CUST0612,Fixed Deposit,San Diego,16535.47,GBP
ACC00616,CUST0613,Current,San Diego,18168.63,JPY
ACC00617,CUST0614,Fixed Deposit,Philadelphia,44501.63,EUR
ACC00618,CUST0615,Savings,New York,85749.1,INR
ACC00619,CUST0616,Fixed Deposit,Phoenix,83000.52,INR
ACC00620,CUST0617,Savings,Chicago,33810.0,JPY
ACC00621,CUST0618,Recurring Deposit,Houston,8219.37,EUR
ACC00622,CUST0619,Fixed Deposit,New York,41761.55,INR
ACC00623,CUST0620,Savings,San Antonio,24421.38,INR
ACC00624,CUST0621,Fixed Deposit,New York,60924.04,JPY
ACC00625,CUST0622,Recurring Deposit,San Antonio,61221.49,INR
ACC00626,CUST0623,Recurring Deposit,San Antonio,38298.82,GBP
ACC00627,CUST0624,Current,Phoenix,7799.56,GBP
ACC00628,CUST0625,Savings,Los Angeles,37004.4,GBP
ACC00629,CUST0626,Recurring Deposit,Houston,27210.66,USD
ACC00630,CUST0627,Fixed Deposit,Los Angeles,86257.11,USD
ACC00631,CUST0628,Current,Los Angeles,54970.56,INR
ACC00632,CUST0629,Current,Phoenix,52387.44,JPY
ACC00633,CUST0630,Savings,New York,25392.34,GBP
ACC00634,CUST0631,Savings,Los Angeles,72483.33,USD
ACC00635,CUST0632,Recurring Deposit,Philadelphia,9453.03,INR
ACC00636,CUST0633,Recurring Deposit,Chicago,1311.83,INR
ACC00637,CUST0634,Current,San Diego,72318.51,EUR
ACC00638,CUST0635,Recurring Deposit,Chicago,92313.22,USD
ACC00639,CUST0636,Recurring Deposit,Philadelphia,135.96,JPY
ACC00640,CUST0637,Current,Phoenix,45018.53,JPY
ACC00641,CUST0638,Current,San Antonio,7298.36,INR
ACC00642,CUST0639,Savings,San Diego,72840.68,JPY
ACC00643,CUST0640,Savings,Phoenix,31967.1,USD
ACC00644,CUST0641,Current,Philadelphia,11163.82,GBP
ACC00645,CUST0642,Fixed Deposit,Phoenix,98473.09,USD
ACC00646,CUST0643,Fixed Deposit,New York,9305.75,JPY
ACC00647,CUST0644,Current,Houston,1651.17,EUR
ACC00648,CUST0645,Savings,San Diego,11643.8,JPY
ACC00649,CUST0646,Current,Chicago,10687.03,GBP
ACC00650,CUST0647,Fixed Deposit,Houston,91801.29,EUR
ACC00651,CUST0648,Fixed Deposit,Philadelphia,71409.25,INR
ACC00652,CUST0649,Savings,Chicago,44903.27,INR
ACC00653,CUST0650,Current,New York,41841.53,USD
ACC00654,CUST0651,Fixed Deposit,Houston,934.46,INR
ACC00655,CUST0652,Fixed Deposit,Philadelphia,19903.33,JPY
ACC00656,CUST0653,Fixed Deposit,Phoenix,81621.25,JPY
ACC00657,CUST0654,Recurring Deposit,San Antonio,29115.23,JPY
ACC00658,CUST0655,Current,New York,69526.26,JPY
ACC00659,CUST0656,Fixed Deposit,Houston,64640.05,JPY
ACC00660,CUST0657,Recurring Deposit,Houston,48100.12,USD
ACC00661,CUST0658,Fixed Deposit,Chicago,30208.89,JPY
ACC00662,CUST0659,Savings,Chicago,4698.84,GBP
ACC00663,CUST0660,Recurring Deposit,Houston,69883.5,GBP
ACC00664,CUST0661,Current,Houston,62881.41,GBP
ACC00665,CUST0662,Savings,Los Angeles,85085.47,INR
ACC00666,CUST0663,Fixed Deposit,San Antonio,38446.18,USD
ACC00667,CUST0664,Current,Phoenix,12575.16,USD
ACC00668,CUST0665,Fixed Deposit,San Diego,95534.12,JPY
ACC00669,CUST0666,Recurring Deposit,Chicago,38213.26,GBP
ACC00670,CUST0667,Recurring Deposit,Phoenix,42309.58,INR
ACC00671,CUST0668,Fixed Deposit,San Diego,62109.71,JPY
ACC00672,CUST0669,Current,Philadelphia,15809.16,EUR
ACC00673,CUST0670,Fixed Deposit,San Diego,18960.78,USD
ACC00674,CUST0671,Savings,Los Angeles,65112.47,GBP
ACC00675,CUST0672,Savings,Chicago,44789.69,GBP
ACC00676,CUST0673,Recurring Deposit,Philadelphia,78111.39,JPY
ACC00677,CUST0674,Recurring Deposit,Philadelphia,64297.52,JPY
ACC00678,CUST0675,Current,Los Angeles,1880.98,GBP
ACC00679,CUST0676,Current,New York,29325.15,EUR
ACC00680,CUST0677,Current,Phoenix,89982.98,USD
ACC00681,CUST0678,Fixed Deposit,Phoenix,53674.94,GBP
ACC00682,CUST0679,Recurring Deposit,Houston,56198.9,EUR
ACC00683,CUST0680,Recurring Deposit,Los Angeles,70640.35,GBP
ACC00684,CUST0681,Recurring Deposit,New York,40989.5,INR
ACC00685,CUST0682,Savings,New York,4855.92,USD
ACC00686,CUST0683,Recurring Deposit,Philadelphia,46281.49,USD
ACC00687,CUST0684,Savings,Houston,20107.1,GBP
ACC00688,CUST0685,Recurring Deposit,Phoenix,69469.93,JPY
ACC00689,CUST0319,Recurring Deposit,San Antonio,66648.44,GBP
ACC00690,CUST0686,Current,Phoenix,61488.6,INR
ACC00691,CUST0687,Recurring Deposit,New York,41098.28,INR
ACC00692,CUST0688,Recurring Deposit,Phoenix,81473.52,EUR
ACC00693,CUST0689,Current,Los Angeles,75530.24,GBP
ACC00694,CUST0690,Recurring Deposit,New York,35365.75,INR
ACC00695,CUST0691,Current,San Diego,22475.46,JPY
ACC00696,CUST0692,Recurring Deposit,Houston,84952.98,EUR
ACC00697,CUST0693,Fixed Deposit,Los Angeles,64145.92,INR
ACC00698,CUST0694,Current,New York,77238.27,USD
ACC00699,CUST0695,Savings,New York,46008.38,INR
ACC00700,CUST0696,Recurring Deposit,Philadelphia,36318.76,USD
ACC00701,CUST0697,Savings,Chicago,65240.37,JPY
ACC00702,CUST0698,Recurring Deposit,Chicago,43869.44,JPY
ACC00703,CUST0699,Fixed Deposit,Chicago,26919.68,INR
ACC00704,CUST0700,Savings,Los Angeles,3410.09,GBP
ACC00705,CUST0701,Recurring Deposit,Philadelphia,15802.24,JPY
ACC00706,CUST0702,Savings,New York,57191.53,INR
ACC00707,CUST0703,Fixed Deposit,Philadelphia,72038.0,JPY
ACC00708,CUST0704,Savings,Chicago,92584.37,JPY
ACC00709,CUST0705,Current,New York,97680.74,USD
ACC00710,CUST0706,Fixed Deposit,Los Angeles,93718.82,USD
ACC00711,CUST0707,Recurring Deposit,Philadelphia,1268.74,GBP
ACC00712,CUST0708,Current,San Diego,40708.55,JPY
ACC00713,CUST0709,Savings,Los Angeles,51281.22,USD
ACC00714,CUST0710,Fixed Deposit,Houston,61009.21,JPY
ACC00715,CUST0711,Savings,San Diego,83390.15,USD
ACC00716,CUST0712,Recurring Deposit,San Antonio,8797.68,GBP
ACC00717,CUST0713,Recurring Deposit,San Antonio,99518.61,JPY
ACC00718,CUST0714,Current,Los Angeles,95688.52,INR
ACC00719,CUST0715,Savings,Philadelphia,29188.7,GBP
ACC00720,CUST0716,Recurring Deposit,New York,75955.56,USD
ACC00721,CUST0717,Savings,San Antonio,57829.24,JPY
ACC00722,CUST0718,Recurring Deposit,Phoenix,18146.04,EUR
ACC00723,CUST0719,Recurring Deposit,San Antonio,11230.57,EUR
ACC00724,CUST0720,Savings,San Antonio,30767.11,GBP
ACC00725,CUST0721,Fixed Deposit,New York,22375.96,INR
ACC00726,CUST0722,Current,Philadelphia,84159.68,USD
ACC00727,CUST0723,Savings,Philadelphia,34472.01,INR
ACC00728,CUST0724,Savings,Philadelphia,37354.86,EUR
ACC00729,CUST0725,Savings,Houston,32716.7,GBP
ACC00730,CUST0726,Current,Phoenix,83088.42,JPY
ACC00731,CUST0727,Recurring Deposit,San Antonio,26534.73,JPY
ACC00732,CUST0728,Fixed Deposit,San Diego,18374.49,INR
ACC00733,CUST0729,Savings,Philadelphia,85805.68,GBP
ACC00734,CUST0730,Savings,Philadelphia,13850.47,INR
ACC00735,CUST0731,Recurring Deposit,New York,96808.03,JPY
ACC00736,CUST0732,Current,Phoenix,41236.94,GBP
ACC00737,CUST0733,Savings,Los Angeles,86864.49,EUR
ACC00738,CUST0734,Savings,San Diego,93792.51,USD
ACC00739,CUST0735,Savings,San Diego,29506.64,INR
ACC00740,CUST0736,Current,Houston,44591.07,GBP
ACC00741,CUST0737,Fixed Deposit,Philadelphia,67056.62,GBP
ACC00742,CUST0738,Fixed Deposit,Los Angeles,53703.95,EUR
ACC00743,CUST0464,Fixed Deposit,Chicago,48013.99,USD
ACC00744,CUST0739,Current,Chicago,69564.99,INR
ACC00745,CUST0740,Current,Chicago,50572.61,USD
ACC00746,CUST0741,Fixed Deposit,San Diego,20141.57,USD
ACC00747,CUST0742,Recurring Deposit,San Antonio,2074.2,INR
ACC00748,CUST0743,Fixed Deposit,Philadelphia,88727.04,USD
ACC00749,CUST0744,Recurring Deposit,Los Angeles,61906.34,USD
ACC00750,CUST0745,Savings,Los Angeles,97085.59,INR
ACC00751,CUST0746,Recurring Deposit,San Diego,24384.1,USD
ACC00752,CUST0747,Recurring Deposit,New York,72330.25,GBP
ACC00753,CUST0748,Current,New York,74271.67,EUR
ACC00754,CUST0749,Recurring Deposit,San Diego,22775.61,EUR
ACC00755,CUST0750,Recurring Deposit,New York,90833.78,INR
ACC00756,CUST0751,Fixed Deposit,San Diego,81154.5,USD
ACC00757,CUST0752,Savings,San Antonio,56167.29,INR
ACC00758,CUST0753,Recurring Deposit,San Antonio,23615.62,INR
ACC00759,CUST0754,Savings,Houston,13820.43,EUR
ACC00760,CUST0755,Savings,Phoenix,23123.25,INR
ACC00761,CUST0756,Savings,Philadelphia,51126.06,USD
ACC00762,CUST0757,Fixed Deposit,New York,9302.76,USD
ACC00763,CUST0758,Recurring Deposit,Phoenix,12193.09,USD
ACC00764,CUST0759,Savings,Los Angeles,92230.28,EUR
ACC00765,CUST0760,Recurring Deposit,New York,44932.84,EUR
ACC00766,CUST0761,Current,San Diego,63227.04,EUR
ACC00767,CUST0762,Fixed Deposit,Los Angeles,22787.08,JPY
ACC00768,CUST0763,Savings,San Antonio,70737.34,INR
ACC00769,CUST0764,Fixed Deposit,San Antonio,4281.07,INR
ACC00770,CUST0765,Fixed Deposit,Philadelphia,58170.41,INR
ACC00771,CUST0766,Savings,San Antonio,40298.49,GBP
ACC00772,CUST0767,Current,New York,67560.38,USD
ACC00773,CUST0768,Savings,San Antonio,36527.21,USD
ACC00774,CUST0769,Fixed Deposit,San Diego,86689.76,USD
ACC00775,CUST0394,Fixed Deposit,Phoenix,11728.11,INR
ACC00776,CUST0770,Savings,Phoenix,59930.1,GBP
ACC00777,CUST0771,Current,Los Angeles,837.52,GBP
ACC00778,CUST0772,Savings,New York,24772.25,INR
ACC00779,CUST0773,Current,San Diego,4844.14,GBP
ACC00780,CUST0774,Savings,Los Angeles,25209.47,JPY
ACC00781,CUST0775,Current,San Diego,57534.08,INR
ACC00782,CUST0776,Savings,Chicago,53657.11,INR
ACC00783,CUST0777,Recurring Deposit,Philadelphia,85374.15,INR
ACC00784,CUST0778,Savings,San Diego,57612.38,EUR
ACC00785,CUST0779,Recurring Deposit,Los Angeles,6349.67,EUR
ACC00786,CUST0780,Fixed Deposit,Phoenix,28623.89,USD
ACC00787,CUST0781,Current,Chicago,58073.9,GBP
ACC00788,CUST0782,Current,New York,64479.44,JPY
ACC00789,CUST0783,Fixed Deposit,Los Angeles,93182.52,INR
ACC00790,CUST0784,Savings,Philadelphia,69319.7,USD
ACC00791,CUST0785,Savings,San Diego,88305.73,GBP
ACC00792,CUST0786,Recurring Deposit,New York,72035.77,INR
ACC00793,CUST0787,Savings,Phoenix,76500.67,INR
ACC00794,CUST0788,Current,Chicago,71401.28,USD
ACC00795,CUST0789,Current,Chicago,38319.4,EUR
ACC00796,CUST0790,Recurring Deposit,Phoenix,38245.43,EUR
ACC00797,CUST0791,Fixed Deposit,Philadelphia,10201.59,GBP
ACC00798,CUST0792,Recurring Deposit,San Antonio,34045.56,EUR
ACC00799,CUST0793,Fixed Deposit,New York,89785.83,INR
ACC00800,CUST0794,Fixed Deposit,San Antonio,30937.93,JPY
ACC00801,CUST0795,Current,San Antonio,20218.32,INR
ACC00802,CUST0796,Fixed Deposit,New York,48372.63,INR
ACC00803,CUST0797,Savings,New York,28044.73,GBP
ACC00804,CUST0798,Fixed Deposit,New York,60439.28,INR
ACC00805,CUST0799,Savings,New York,95650.52,USD
ACC00806,CUST0800,Recurring Deposit,Houston,25526.88,EUR
ACC00807,CUST0801,Fixed Deposit,Houston,7620.78,EUR
ACC00808,CUST0802,Current,Phoenix,40843.62,INR
ACC00809,CUST0803,Current,Phoenix,31458.53,GBP
ACC00810,CUST0804,Fixed Deposit,New York,9520.79,GBP
ACC00811,CUST0805,Savings,Los Angeles,47239.7,JPY
ACC00812,CUST0806,Fixed Deposit,New York,32696.34,JPY
ACC00813,CUST0807,Recurring Deposit,San Antonio,96314.22,JPY
ACC00814,CUST0808,Savings,Los Angeles,44603.13,JPY
ACC00815,CUST0809,Current,Phoenix,37083.52,USD
ACC00816,CUST0810,Recurring Deposit,Phoenix,23928.82,INR
ACC00817,CUST0811,Savings,Chicago,80206.17,EUR
ACC00818,CUST0812,Savings,San Diego,77482.17,USD
ACC00819,CUST0813,Savings,San Diego,44818.19,GBP
ACC00820,CUST0814,Recurring Deposit,San Antonio,21634.69,USD
ACC00821,CUST0815,Savings,Los Angeles,77160.5,GBP
ACC00822,CUST0816,Savings,San Antonio,44131.23,INR
ACC00823,CUST0817,Current,Philadelphia,86432.29,INR
ACC00824,CUST0818,Recurring Deposit,Chicago,52767.62,USD
ACC00825,CUST0819,Recurring Deposit,San Antonio,35336.06,INR
ACC00826,CUST0820,Fixed Deposit,Phoenix,6669.93,JPY
ACC00827,CUST0821,Current,Los Angeles,69097.38,JPY
ACC00828,CUST0822,Current,Houston,28926.79,JPY
ACC00829,CUST0823,Current,Houston,77213.25,EUR
ACC00830,CUST0824,Fixed Deposit,New York,17419.95,EUR
ACC00831,CUST0825,Current,Phoenix,18122.34,USD
ACC00832,CUST0826,Current,Houston,23305.46,GBP
ACC00833,CUST0827,Recurring Deposit,Philadelphia,48961.06,USD
ACC00834,CUST0828,Recurring Deposit,New York,17742.31,GBP
ACC00835,CUST0829,Recurring Deposit,Phoenix,95859.41,INR
ACC00836,CUST0830,Fixed Deposit,Houston,35960.48,JPY
ACC00837,CUST0831,Recurring Deposit,Los Angeles,36200.53,EUR
ACC00838,CUST0832,Savings,Houston,38957.0,JPY
ACC00839,CUST0833,Savings,Philadelphia,16732.89,INR
ACC00840,CUST0834,Savings,Los Angeles,75718.66,USD
ACC00841,CUST0835,Current,San Antonio,2092.11,JPY
ACC00842,CUST0836,Current,Houston,64445.28,USD
ACC00843,CUST0837,Savings,San Diego,34728.12,USD
ACC00844,CUST0838,Fixed Deposit,Houston,6482.23,INR
ACC00845,CUST0839,Savings,Los Angeles,70955.94,INR
ACC00846,CUST0840,Current,Los Angeles,95977.49,JPY
ACC00847,CUST0841,Savings,San Antonio,39126.98,EUR
ACC00848,CUST0842,Recurring Deposit,New York,64357.06,JPY
ACC00849,CUST0843,Current,Philadelphia,21429.7,GBP
ACC00850,CUST0844,Recurring Deposit,Chicago,28256.07,INR
ACC00851,CUST0845,Recurring Deposit,Houston,81402.89,USD
ACC00852,CUST0846,Fixed Deposit,San Diego,56954.0,JPY
ACC00853,CUST0847,Fixed Deposit,Phoenix,94987.52,EUR
ACC00854,CUST0848,Fixed Deposit,Philadelphia,45918.9,INR
ACC00855,CUST0849,Recurring Deposit,San Diego,73807.71,USD
ACC00856,CUST0850,Recurring Deposit,Los Angeles,62243.73,JPY
